dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
40,2020-03-05,0,0,183,0,0,0,95,88,0,0,,,,,,
40,2020-03-06,0,0,178,0,0,0,89,89,0,0,,,,,,
40,2020-03-07,0,0,186,0,0,0,90,96,0,0,,,,,,
40,2020-03-08,0,0,185,0,0,0,102,83,0,0,,,,,,
40,2020-03-09,0,3,174,0,0,3,87,87,0,0,,,,,,
40,2020-03-10,0,6,225,1,2,4,112,113,0,1,,,,,,
40,2020-03-11,0,3,199,0,0,3,107,92,0,0,,,,,,
40,2020-03-12,0,5,169,3,3,2,99,70,2,1,,,,,,
40,2020-03-13,0,4,182,0,0,4,93,89,0,0,,,,,,
40,2020-03-14,0,5,177,1,1,4,88,89,0,1,,,,,,
40,2020-03-15,0,6,125,2,4,2,75,50,2,0,,,,,,
40,2020-03-16,0,12,133,2,5,7,67,66,0,2,,,,,,
40,2020-03-17,0,6,116,5,3,3,71,45,2,3,,,,,,
40,2020-03-18,0,11,102,3,4,7,57,45,0,3,,,,,,
40,2020-03-19,0,8,110,5,5,3,60,50,4,1,,,,,,
40,2020-03-20,0,15,103,10,6,9,51,52,5,5,,,,,,
40,2020-03-21,0,6,108,4,3,3,60,48,2,2,,,,,,
41,2020-02-24,0,0,245,0,0,0,117,128,0,0,,,,,,
41,2020-02-25,0,0,225,0,0,0,97,127,0,0,,,,,,
41,2020-02-26,0,0,210,0,0,0,106,104,0,0,,,,,,
41,2020-02-27,0,0,220,0,0,0,115,105,0,0,,,,,,
41,2020-02-28,0,0,230,0,0,0,124,106,0,0,,,,,,
41,2020-02-29,0,0,239,0,0,0,108,131,0,0,,,,,,
41,2020-03-01,0,0,228,0,0,0,124,104,0,0,,,,,,
41,2020-03-02,0,0,252,0,0,0,128,124,0,0,,,,,,
41,2020-03-03,0,0,233,0,0,0,120,113,0,0,,,,,,
41,2020-03-04,0,0,224,0,0,0,96,128,0,0,,,,,,
41,2020-03-05,0,0,253,0,0,0,129,124,0,0,,,,,,
41,2020-03-06,0,0,242,0,0,0,129,113,0,0,,,,,,
41,2020-03-07,0,0,251,0,0,0,143,108,0,0,,,,,,
41,2020-03-08,0,0,237,0,0,0,119,118,0,0,,,,,,
41,2020-03-09,0,0,242,0,0,0,112,129,0,0,,,,,,
41,2020-03-10,0,0,226,0,0,0,111,115,0,0,,,,,,
41,2020-03-11,0,1,210,0,0,1,105,105,0,0,,,,,,
41,2020-03-12,0,0,221,0,0,0,121,100,0,0,,,,,,
41,2020-03-13,0,0,185,0,0,0,91,94,0,0,,,,,,
41,2020-03-14,0,0,202,0,0,0,110,92,0,0,,,,,,
41,2020-03-15,0,0,189,0,0,0,98,91,0,0,,,,,,
41,2020-03-16,0,0,174,0,0,0,93,81,0,0,,,,,,
41,2020-03-17,0,0,141,0,0,0,82,59,0,0,,,,,,
41,2020-03-18,0,0,130,0,0,0,60,70,0,0,,,,,,
41,2020-03-19,0,0,132,0,0,0,67,65,0,0,,,,,,
41,2020-03-20,0,7,138,0,2,5,58,80,0,0,,,,,,
41,2020-03-21,0,0,106,0,0,0,60,46,0,0,,,,,,
42,2020-02-24,0,0,947,0,0,0,506,441,0,0,0,163,0,0,81,73
42,2020-02-25,0,0,732,0,0,0,385,347,0,0,0,149,0,0,55,87
42,2020-02-26,0,0,779,0,0,0,400,379,0,0,0,169,0,0,61,96
42,2020-02-27,0,0,727,0,0,0,381,346,0,0,0,158,0,0,62,89
42,2020-02-28,0,0,709,0,0,0,376,333,0,0,0,166,0,0,75,84
42,2020-02-29,0,0,679,0,0,0,336,343,0,0,0,211,0,0,75,112
42,2020-03-01,0,0,646,0,0,0,348,298,0,0,0,185,0,0,79,100
42,2020-03-02,0,0,786,0,0,0,387,399,0,0,0,162,0,0,67,90
42,2020-03-03,0,0,714,0,0,0,364,350,0,0,0,161,0,0,70,88
42,2020-03-04,0,0,674,0,0,0,353,321,0,0,0,154,0,0,51,87
42,2020-03-05,0,0,695,0,0,0,356,339,0,0,0,140,0,0,59,79
42,2020-03-06,0,0,688,0,0,0,348,340,0,0,0,152,0,0,60,89
42,2020-03-07,0,0,646,0,0,0,338,308,0,0,0,178,0,0,74,96
42,2020-03-08,0,0,654,0,0,0,338,316,0,0,0,174,0,0,65,92
42,2020-03-09,0,0,738,0,0,0,385,353,0,0,0,150,0,0,57,87
42,2020-03-10,0,0,647,0,0,0,314,333,0,0,0,117,0,0,48,68
42,2020-03-11,0,5,710,0,3,2,339,371,0,0,0,155,0,0,68,73
42,2020-03-12,0,2,698,2,1,1,355,343,1,1,0,117,0,0,50,63
42,2020-03-13,0,1,598,0,0,1,314,284,0,0,0,143,0,0,46,86
42,2020-03-14,0,1,530,1,1,0,278,252,1,0,12,170,3,8,70,83
42,2020-03-15,0,2,466,2,0,2,270,196,0,2,10,200,4,6,58,124
42,2020-03-16,0,0,491,0,0,0,245,246,0,0,19,111,5,13,44,65
42,2020-03-17,0,5,407,4,3,2,193,214,3,1,9,101,4,5,51,48
42,2020-03-18,0,7,385,5,3,4,194,191,2,3,10,103,4,5,43,54
42,2020-03-19,0,13,377,10,7,6,203,174,6,4,2,71,1,1,31,39
42,2020-03-20,0,24,398,13,11,13,195,203,8,5,4,89,1,3,36,52
42,2020-03-21,0,6,267,1,3,3,145,122,1,0,4,150,3,1,78,72
43,2020-02-24,0,0,25,0,0,0,15,10,0,0,,,,,,
43,2020-02-25,0,0,27,0,0,0,11,16,0,0,,,,,,
43,2020-02-26,0,0,23,0,0,0,13,10,0,0,,,,,,
43,2020-02-27,0,0,26,0,0,0,13,13,0,0,,,,,,
43,2020-02-28,0,0,24,0,0,0,11,13,0,0,,,,,,
43,2020-02-29,0,0,27,0,0,0,12,15,0,0,,,,,,
43,2020-03-01,0,0,43,0,0,0,27,16,0,0,,,,,,
43,2020-03-02,0,0,28,0,0,0,13,15,0,0,,,,,,
43,2020-03-03,0,0,35,0,0,0,17,18,0,0,,,,,,
43,2020-03-04,0,0,28,0,0,0,10,18,0,0,,,,,,
43,2020-03-05,0,0,23,0,0,0,16,7,0,0,,,,,,
43,2020-03-06,0,0,22,0,0,0,13,9,0,0,,,,,,
43,2020-03-07,0,0,25,0,0,0,10,15,0,0,,,,,,
43,2020-03-08,0,0,26,0,0,0,15,11,0,0,,,,,,
43,2020-03-09,0,0,27,0,0,0,13,14,0,0,,,,,,
43,2020-03-10,0,0,31,0,0,0,14,17,0,0,,,,,,
43,2020-03-11,0,0,27,0,0,0,16,11,0,0,,,,,,
43,2020-03-12,0,0,27,0,0,0,13,14,0,0,,,,,,
43,2020-03-13,0,0,22,0,0,0,13,9,0,0,,,,,,
43,2020-03-14,0,0,31,0,0,0,18,13,0,0,,,,,,
43,2020-03-15,0,0,20,0,0,0,11,9,0,0,,,,,,
43,2020-03-16,0,0,17,0,0,0,8,9,0,0,,,,,,
43,2020-03-17,0,0,21,0,0,0,12,9,0,0,,,,,,
43,2020-03-18,0,0,12,0,0,0,3,9,0,0,,,,,,
43,2020-03-19,0,0,8,0,0,0,3,5,0,0,,,,,,
43,2020-03-20,0,0,18,0,0,0,11,7,0,0,,,,,,
43,2020-03-21,0,0,17,0,0,0,10,7,0,0,,,,,,
44,2020-02-24,0,0,600,0,0,0,322,278,0,0,0,599,0,0,261,330
44,2020-02-25,0,0,554,0,0,0,310,244,0,0,0,595,0,0,254,339
44,2020-02-26,0,0,556,0,0,0,302,254,0,0,0,550,0,0,240,304
44,2020-02-27,0,6,525,0,3,3,282,243,0,0,0,576,0,0,210,359
44,2020-02-28,0,15,509,0,10,5,276,232,0,0,0,531,0,0,229,297
44,2020-02-29,0,13,535,0,6,7,288,247,0,0,0,702,0,0,324,378
44,2020-03-01,0,9,475,0,4,5,278,197,0,0,0,696,0,0,306,390
44,2020-03-02,0,9,591,0,5,4,336,255,0,0,0,561,0,0,251,298
44,2020-03-03,0,10,500,0,3,7,281,219,0,0,0,588,0,0,249,320
44,2020-03-04,0,22,514,0,9,13,283,231,0,0,0,489,0,0,210,273
44,2020-03-05,0,13,536,1,6,7,287,249,1,0,0,550,0,0,248,296
44,2020-03-06,0,17,525,0,6,11,280,245,0,0,1,547,1,0,240,302
44,2020-03-07,0,10,498,0,4,6,277,221,0,0,2,673,1,1,300,373
44,2020-03-08,0,8,476,0,4,4,270,206,0,0,1,686,1,0,303,380
44,2020-03-09,0,17,570,0,6,11,308,261,0,0,0,652,0,0,316,336
44,2020-03-10,0,16,533,0,10,6,314,219,0,0,2,587,1,1,248,337
44,2020-03-11,0,29,561,1,13,16,284,277,0,1,2,599,0,2,263,334
44,2020-03-12,0,38,542,0,16,22,288,254,0,0,9,570,4,5,262,308
44,2020-03-13,0,24,472,3,8,16,246,225,1,2,4,520,0,4,230,289
44,2020-03-14,0,23,505,0,7,16,287,216,0,0,18,665,8,10,312,352
44,2020-03-15,0,2,343,1,0,2,192,151,0,1,54,653,17,37,295,357
44,2020-03-16,0,4,391,3,2,2,206,185,2,1,56,523,32,24,228,294
44,2020-03-17,0,2,315,0,0,2,175,140,0,0,65,459,25,39,207,250
44,2020-03-18,0,8,302,3,5,3,172,130,2,1,72,497,32,40,216,281
44,2020-03-19,0,16,311,7,8,8,164,147,3,4,71,462,30,41,216,246
44,2020-03-20,0,8,319,1,5,3,168,151,1,0,70,460,30,40,193,267
44,2020-03-21,0,10,252,7,3,7,138,114,3,4,119,506,52,67,225,279
45,2020-02-24,0,0,424,0,0,0,222,202,0,0,0,62,0,0,37,25
45,2020-02-25,0,0,431,0,0,0,214,217,0,0,0,57,0,0,33,24
45,2020-02-26,0,0,415,0,0,0,210,205,0,0,0,58,0,0,25,33
45,2020-02-27,0,0,387,0,0,0,187,200,0,0,0,59,0,0,25,34
45,2020-02-28,0,0,380,0,0,0,180,200,0,0,0,57,0,0,23,34
45,2020-02-29,0,0,350,0,0,0,160,190,0,0,0,89,0,0,28,61
45,2020-03-01,0,0,313,0,0,0,173,140,0,0,0,109,0,0,49,60
45,2020-03-02,0,0,480,0,0,0,247,233,0,0,0,54,0,0,28,26
45,2020-03-03,0,0,410,0,0,0,209,201,0,0,0,44,0,0,22,22
45,2020-03-04,0,0,361,0,0,0,160,201,0,0,0,62,0,0,25,37
45,2020-03-05,0,0,397,0,0,0,192,205,0,0,0,40,0,0,22,18
45,2020-03-06,0,0,466,0,0,0,233,233,0,0,0,48,0,0,24,24
45,2020-03-07,0,0,373,0,0,0,181,192,0,0,0,73,0,0,37,36
45,2020-03-08,0,1,323,1,1,0,174,149,1,0,0,82,0,0,41,41
45,2020-03-09,0,0,455,0,0,0,223,232,0,0,1,69,0,1,27,42
45,2020-03-10,0,0,464,0,0,0,244,220,0,0,1,65,0,1,26,39
45,2020-03-11,0,1,400,0,0,1,182,218,0,0,0,60,0,0,31,29
45,2020-03-12,0,0,372,0,0,0,189,183,0,0,1,50,0,1,21,29
45,2020-03-13,0,0,317,0,0,0,165,152,0,0,0,58,0,0,28,30
45,2020-03-14,0,0,306,0,0,0,159,147,0,0,1,81,1,0,50,31
45,2020-03-15,0,0,275,0,0,0,150,125,0,0,3,52,0,3,21,31
45,2020-03-16,0,0,253,0,0,0,127,126,0,0,0,35,0,0,13,22
45,2020-03-17,0,0,228,0,0,0,108,120,0,0,11,44,5,6,19,25
45,2020-03-18,0,1,227,1,1,0,115,112,1,0,6,48,1,5,17,31
45,2020-03-19,0,1,187,1,1,0,93,94,1,0,4,37,1,3,19,18
45,2020-03-20,0,0,166,0,0,0,90,76,0,0,5,41,3,2,25,16
45,2020-03-21,0,0,203,0,0,0,106,97,0,0,8,50,0,8,16,34
46,2020-02-24,0,0,122,0,0,0,67,55,0,0,,,,,,
46,2020-02-25,0,0,84,0,0,0,43,41,0,0,,,,,,
46,2020-02-26,0,0,128,0,0,0,67,61,0,0,,,,,,
46,2020-02-27,0,0,111,0,0,0,49,62,0,0,,,,,,
46,2020-02-28,0,0,139,0,0,0,68,71,0,0,,,,,,
46,2020-02-29,0,0,145,0,0,0,72,73,0,0,,,,,,
46,2020-03-01,0,0,123,0,0,0,56,67,0,0,,,,,,
46,2020-03-02,0,0,114,0,0,0,62,52,0,0,,,,,,
46,2020-03-03,0,0,107,0,0,0,49,58,0,0,,,,,,
46,2020-03-04,0,0,104,0,0,0,44,60,0,0,,,,,,
46,2020-03-05,0,0,99,0,0,0,49,50,0,0,,,,,,
46,2020-03-06,0,0,81,0,0,0,49,32,0,0,,,,,,
46,2020-03-07,0,0,108,0,0,0,53,55,0,0,,,,,,
46,2020-03-08,0,0,113,0,0,0,59,54,0,0,,,,,,
46,2020-03-09,0,0,128,0,0,0,69,59,0,0,,,,,,
46,2020-03-10,0,0,141,0,0,0,73,68,0,0,,,,,,
46,2020-03-11,0,0,125,0,0,0,65,60,0,0,,,,,,
46,2020-03-12,0,0,132,0,0,0,76,56,0,0,,,,,,
46,2020-03-13,0,0,97,0,0,0,53,44,0,0,,,,,,
46,2020-03-14,0,0,88,0,0,0,46,42,0,0,,,,,,
46,2020-03-15,0,0,91,0,0,0,49,42,0,0,,,,,,
46,2020-03-16,0,0,96,0,0,0,47,49,0,0,,,,,,
46,2020-03-17,0,0,84,0,0,0,39,45,0,0,,,,,,
46,2020-03-18,0,0,77,0,0,0,40,37,0,0,,,,,,
46,2020-03-19,0,0,67,0,0,0,30,37,0,0,,,,,,
46,2020-03-20,0,0,43,0,0,0,20,23,0,0,,,,,,
46,2020-03-21,0,0,27,0,0,0,13,14,0,0,,,,,,
47,2020-02-24,0,0,263,0,0,0,147,116,0,0,,,,,,
47,2020-02-25,0,0,221,0,0,0,112,109,0,0,,,,,,
47,2020-02-26,0,0,271,0,0,0,133,138,0,0,,,,,,
47,2020-02-27,0,3,266,0,1,2,115,151,0,0,,,,,,
47,2020-02-28,0,0,234,0,0,0,120,114,0,0,,,,,,
47,2020-02-29,0,0,194,0,0,0,99,95,0,0,,,,,,
47,2020-03-01,0,0,213,0,0,0,115,98,0,0,,,,,,
47,2020-03-02,0,1,225,0,1,0,110,115,0,0,,,,,,
47,2020-03-03,0,0,226,0,0,0,107,119,0,0,,,,,,
47,2020-03-04,0,5,220,1,1,4,94,126,0,1,,,,,,
47,2020-03-05,0,2,218,0,0,2,108,110,0,0,,,,,,
47,2020-03-06,0,8,247,0,3,5,127,120,0,0,,,,,,
47,2020-03-07,0,13,221,2,6,7,125,96,2,0,,,,,,
47,2020-03-08,0,19,213,1,7,12,120,93,0,1,,,,,,
47,2020-03-09,0,8,249,0,4,4,147,102,0,0,,,,,,
47,2020-03-10,0,12,246,0,5,7,123,123,0,0,,,,,,
47,2020-03-11,0,105,324,2,59,46,175,149,2,0,,,,,,
47,2020-03-12,0,21,274,3,12,9,153,121,2,1,,,,,,
47,2020-03-13,0,31,250,2,13,18,134,116,2,0,,,,,,
47,2020-03-14,0,3,178,0,2,1,92,86,0,0,,,,,,
47,2020-03-15,0,26,192,2,13,13,102,90,2,0,,,,,,
47,2020-03-16,0,22,174,5,6,16,86,88,1,4,,,,,,
47,2020-03-17,0,44,180,6,13,31,79,101,3,3,,,,,,
47,2020-03-18,0,40,186,2,15,25,93,93,0,2,,,,,,
47,2020-03-19,0,36,137,4,8,28,57,80,1,3,,,,,,
47,2020-03-20,0,8,117,4,4,4,59,58,2,2,,,,,,
47,2020-03-21,0,11,147,3,1,10,71,76,0,3,,,,,,
48,2020-02-24,0,0,49,0,0,0,25,24,0,0,,,,,,
48,2020-02-25,0,0,50,0,0,0,28,22,0,0,,,,,,
48,2020-02-26,0,0,32,0,0,0,21,11,0,0,,,,,,
48,2020-02-27,0,0,22,0,0,0,14,8,0,0,,,,,,
48,2020-02-28,0,0,40,0,0,0,29,11,0,0,,,,,,
48,2020-02-29,0,0,18,0,0,0,14,4,0,0,,,,,,
48,2020-03-01,0,0,3,0,0,0,1,2,0,0,,,,,,
48,2020-03-02,0,0,48,0,0,0,22,26,0,0,,,,,,
48,2020-03-03,0,0,24,0,0,0,15,9,0,0,,,,,,
48,2020-03-04,0,0,44,0,0,0,31,13,0,0,,,,,,
48,2020-03-05,0,0,25,0,0,0,11,14,0,0,,,,,,
48,2020-03-06,0,0,26,0,0,0,13,13,0,0,,,,,,
48,2020-03-07,0,0,37,0,0,0,24,13,0,0,,,,,,
48,2020-03-08,0,0,53,0,0,0,26,27,0,0,,,,,,
48,2020-03-09,0,0,30,0,0,0,19,11,0,0,,,,,,
48,2020-03-10,0,0,34,0,0,0,19,15,0,0,,,,,,
48,2020-03-11,0,0,26,0,0,0,13,13,0,0,,,,,,
48,2020-03-12,0,1,51,1,0,1,27,24,0,1,,,,,,
48,2020-03-13,0,1,27,0,0,1,12,15,0,0,,,,,,
48,2020-03-14,0,0,17,0,0,0,6,11,0,0,,,,,,
48,2020-03-15,0,4,40,2,3,1,17,23,2,0,,,,,,
48,2020-03-16,0,2,32,0,2,0,22,10,0,0,,,,,,
48,2020-03-17,0,2,18,0,1,1,11,7,0,0,,,,,,
48,2020-03-18,0,0,10,0,0,0,4,6,0,0,,,,,,
48,2020-03-19,0,1,18,0,1,0,7,11,0,0,,,,,,
48,2020-03-20,0,0,17,0,0,0,10,7,0,0,,,,,,
48,2020-03-21,0,0,10,0,0,0,5,5,0,0,,,,,,
49,2020-02-24,0,0,406,0,0,0,193,213,0,0,,,,,,
49,2020-02-25,0,0,340,0,0,0,174,166,0,0,,,,,,
49,2020-02-26,0,0,400,0,0,0,210,190,0,0,,,,,,
49,2020-02-27,0,0,381,0,0,0,187,194,0,0,,,,,,
49,2020-02-28,0,0,366,0,0,0,175,191,0,0,,,,,,
49,2020-02-29,0,0,389,0,0,0,194,195,0,0,,,,,,
49,2020-03-01,0,0,369,0,0,0,174,195,0,0,,,,,,
49,2020-03-02,0,0,423,0,0,0,227,196,0,0,,,,,,
49,2020-03-03,0,18,412,4,10,8,219,193,3,1,,,,,,
49,2020-03-04,0,2,379,0,1,1,207,172,0,0,,,,,,
49,2020-03-05,0,0,379,0,0,0,181,198,0,0,,,,,,
49,2020-03-06,0,2,409,1,1,1,218,191,1,0,,,,,,
49,2020-03-07,0,0,379,0,0,0,196,182,0,0,,,,,,
49,2020-03-08,0,7,413,5,2,5,218,195,2,3,,,,,,
49,2020-03-09,0,5,451,4,2,3,227,224,2,2,,,,,,
49,2020-03-10,0,1,385,1,0,1,213,172,0,1,,,,,,
49,2020-03-11,0,3,382,1,3,0,204,178,1,0,,,,,,
49,2020-03-12,0,5,382,2,1,4,200,182,1,1,,,,,,
49,2020-03-13,0,3,322,0,2,1,168,154,0,0,,,,,,
49,2020-03-14,0,10,350,1,5,5,190,160,1,0,,,,,,
49,2020-03-15,0,24,308,7,12,12,170,138,4,3,,,,,,
49,2020-03-16,0,32,322,8,12,20,152,170,3,5,,,,,,
49,2020-03-17,0,27,215,12,8,19,90,125,5,7,,,,,,
49,2020-03-18,0,19,238,4,11,8,118,120,4,0,,,,,,
49,2020-03-19,0,23,235,3,6,17,116,119,1,2,,,,,,
49,2020-03-20,0,20,259,12,10,10,128,131,5,7,,,,,,
49,2020-03-21,0,18,231,2,7,11,119,112,1,1,,,,,,
50,2020-02-24,0,0,441,0,0,0,234,207,0,0,0,196,0,0,90,106
50,2020-02-25,0,0,391,0,0,0,210,181,0,0,0,175,0,0,78,97
50,2020-02-26,0,0,425,0,0,0,230,195,0,0,0,183,0,0,84,99
50,2020-02-27,0,0,383,0,0,0,172,211,0,0,0,152,0,0,67,85
50,2020-02-28,0,0,340,0,0,0,168,172,0,0,0,155,0,0,63,92
50,2020-02-29,0,0,344,0,0,0,159,185,0,0,0,188,0,0,87,101
50,2020-03-01,0,0,306,0,0,0,154,152,0,0,0,187,0,0,78,109
50,2020-03-02,0,0,446,0,0,0,228,218,0,0,0,178,0,0,76,102
50,2020-03-03,0,0,377,0,0,0,190,187,0,0,0,164,0,0,73,91
50,2020-03-04,0,0,378,0,0,0,188,190,0,0,0,173,0,0,85,88
50,2020-03-05,0,0,393,0,0,0,179,214,0,0,0,171,0,0,82,89
50,2020-03-06,0,0,350,0,0,0,179,171,0,0,0,160,0,0,68,91
50,2020-03-07,0,0,386,0,0,0,206,180,0,0,0,192,0,0,89,103
50,2020-03-08,0,0,302,0,0,0,157,145,0,0,0,157,0,0,63,94
50,2020-03-09,0,0,394,0,0,0,210,184,0,0,0,175,0,0,86,89
50,2020-03-10,0,0,393,0,0,0,208,185,0,0,0,171,0,0,76,95
50,2020-03-11,0,0,375,0,0,0,169,206,0,0,1,159,1,0,75,83
50,2020-03-12,0,0,350,0,0,0,189,161,0,0,1,159,0,1,72,87
50,2020-03-13,0,1,314,1,1,0,163,151,1,0,0,167,0,0,74,93
50,2020-03-14,0,2,327,2,2,0,172,155,2,0,0,194,0,0,79,115
50,2020-03-15,0,9,270,2,2,7,161,109,1,1,9,175,1,8,74,101
50,2020-03-16,0,0,267,0,0,0,143,124,0,0,27,189,11,16,78,111
50,2020-03-17,0,3,205,3,2,1,109,96,2,1,8,126,4,4,43,83
50,2020-03-18,0,9,200,7,6,3,110,90,6,1,12,94,5,7,48,46
50,2020-03-19,0,4,184,3,2,2,98,86,2,1,12,94,4,8,43,51
50,2020-03-20,0,8,176,3,4,4,86,90,1,2,10,61,6,4,28,33
50,2020-03-21,0,6,163,5,3,3,82,81,3,2,16,114,7,9,48,66
51,2020-02-24,0,0,347,0,0,0,185,162,0,0,0,50,0,0,22,28
51,2020-02-25,0,0,322,0,0,0,157,165,0,0,0,42,0,0,16,26
51,2020-02-26,0,0,360,0,0,0,185,175,0,0,0,47,0,0,21,26
51,2020-02-27,0,0,307,0,0,0,149,157,0,0,0,52,0,0,29,23
51,2020-02-28,0,0,294,0,0,0,153,141,0,0,0,46,0,0,19,27
51,2020-02-29,0,0,310,0,0,0,154,156,0,0,0,76,0,0,36,40
51,2020-03-01,0,0,255,0,0,0,121,134,0,0,0,77,0,0,41,35
51,2020-03-02,0,1,359,1,1,0,173,186,1,0,0,42,0,0,19,23
51,2020-03-03,0,1,311,1,0,1,160,151,0,1,0,34,0,0,19,15
51,2020-03-04,0,0,370,0,0,0,205,165,0,0,0,39,0,0,21,18
51,2020-03-05,0,0,358,0,0,0,199,159,0,0,0,39,0,0,17,22
51,2020-03-06,0,3,355,0,2,1,190,165,0,0,0,38,0,0,16,22
51,2020-03-07,0,2,338,1,1,1,188,150,1,0,0,76,0,0,27,47
51,2020-03-08,0,1,341,1,1,0,175,166,1,0,0,83,0,0,35,48
51,2020-03-09,0,3,347,1,0,3,173,172,0,1,0,23,0,0,10,13
51,2020-03-10,0,4,344,2,2,2,189,155,1,1,0,44,0,0,18,26
51,2020-03-11,0,0,366,0,0,0,189,177,0,0,0,40,0,0,17,23
51,2020-03-12,0,1,330,1,0,1,169,161,0,1,0,23,0,0,10,13
51,2020-03-13,0,0,273,0,0,0,154,119,0,0,1,33,0,1,14,19
51,2020-03-14,0,3,312,1,1,2,154,158,0,1,0,25,0,0,6,19
51,2020-03-15,0,3,202,0,1,2,125,77,0,0,6,79,1,5,33,46
51,2020-03-16,0,2,238,1,1,1,118,119,1,0,4,28,1,3,10,18
51,2020-03-17,0,15,193,9,11,4,117,76,6,3,6,30,3,3,14,16
51,2020-03-18,0,11,193,3,5,6,100,93,1,2,5,33,2,3,15,18
51,2020-03-19,0,15,165,9,7,8,81,84,5,4,4,25,3,1,16,9
51,2020-03-20,0,9,191,1,3,6,91,100,0,1,1,32,1,0,18,14
51,2020-03-21,0,21,187,4,7,14,95,92,2,2,14,62,6,8,30,32
52,2020-02-24,0,0,131,0,0,0,72,59,0,0,,,,,,
52,2020-02-25,0,0,141,0,0,0,70,71,0,0,,,,,,
52,2020-02-26,0,0,119,0,0,0,59,60,0,0,,,,,,
52,2020-02-27,0,0,101,0,0,0,57,44,0,0,,,,,,
52,2020-02-28,0,0,122,0,0,0,58,64,0,0,,,,,,
52,2020-02-29,0,0,100,0,0,0,57,43,0,0,,,,,,
52,2020-03-01,0,0,128,0,0,0,62,65,0,0,,,,,,
52,2020-03-02,0,0,144,0,0,0,64,80,0,0,,,,,,
52,2020-03-03,0,0,112,0,0,0,51,61,0,0,,,,,,
52,2020-03-04,0,0,135,0,0,0,74,60,0,0,,,,,,
52,2020-03-05,0,0,155,0,0,0,85,70,0,0,,,,,,
52,2020-03-06,0,0,97,0,0,0,41,56,0,0,,,,,,
52,2020-03-07,0,0,117,0,0,0,64,53,0,0,,,,,,
52,2020-03-08,0,0,121,0,0,0,64,57,0,0,,,,,,
52,2020-03-09,0,0,137,0,0,0,69,68,0,0,,,,,,
52,2020-03-10,0,0,112,0,0,0,54,58,0,0,,,,,,
52,2020-03-11,0,0,81,0,0,0,42,39,0,0,,,,,,
52,2020-03-12,0,0,141,0,0,0,69,72,0,0,,,,,,
52,2020-03-13,0,3,140,1,2,1,75,65,1,0,,,,,,
52,2020-03-14,0,0,85,0,0,0,45,40,0,0,,,,,,
52,2020-03-15,0,0,115,0,0,0,50,65,0,0,,,,,,
52,2020-03-16,0,0,91,0,0,0,46,45,0,0,,,,,,
52,2020-03-17,0,1,97,0,0,1,42,55,0,0,,,,,,
52,2020-03-18,0,10,68,0,5,5,37,31,0,0,,,,,,
52,2020-03-19,0,14,83,0,6,8,44,39,0,0,,,,,,
52,2020-03-20,0,6,74,4,3,3,39,35,3,1,,,,,,
52,2020-03-21,0,14,87,1,6,8,43,44,0,1,,,,,,
53,2020-02-24,0,0,86,0,0,0,42,44,0,0,,,,,,
53,2020-02-25,0,0,75,0,0,0,36,39,0,0,,,,,,
53,2020-02-26,0,0,73,0,0,0,35,38,0,0,,,,,,
53,2020-02-27,0,0,62,0,0,0,29,33,0,0,,,,,,
53,2020-02-28,0,0,74,0,0,0,39,35,0,0,,,,,,
53,2020-02-29,0,0,57,0,0,0,34,23,0,0,,,,,,
53,2020-03-01,0,0,67,0,0,0,37,30,0,0,,,,,,
53,2020-03-02,0,0,111,0,0,0,64,47,0,0,,,,,,
53,2020-03-03,0,0,82,0,0,0,44,38,0,0,,,,,,
53,2020-03-04,0,0,59,0,0,0,31,28,0,0,,,,,,
53,2020-03-05,0,0,70,0,0,0,42,28,0,0,,,,,,
53,2020-03-06,0,0,67,0,0,0,36,31,0,0,,,,,,
53,2020-03-07,0,2,89,0,1,1,48,41,0,0,,,,,,
53,2020-03-08,0,0,39,0,0,0,21,18,0,0,,,,,,
53,2020-03-09,0,0,82,0,0,0,37,45,0,0,,,,,,
53,2020-03-10,0,0,70,0,0,0,38,32,0,0,,,,,,
53,2020-03-11,0,0,58,0,0,0,29,29,0,0,,,,,,
53,2020-03-12,0,0,88,0,0,0,51,37,0,0,,,,,,
53,2020-03-13,0,0,61,0,0,0,29,32,0,0,,,,,,
53,2020-03-14,0,0,48,0,0,0,21,27,0,0,,,,,,
53,2020-03-15,0,0,56,0,0,0,27,29,0,0,,,,,,
53,2020-03-16,0,0,50,0,0,0,23,27,0,0,,,,,,
53,2020-03-17,0,0,32,0,0,0,18,14,0,0,,,,,,
53,2020-03-18,0,1,45,0,0,1,27,18,0,0,,,,,,
53,2020-03-19,0,0,36,0,0,0,18,18,0,0,,,,,,
53,2020-03-20,0,0,39,0,0,0,21,18,0,0,,,,,,
53,2020-03-21,0,1,37,1,1,0,21,16,1,0,,,,,,
54,2020-02-24,0,0,419,0,0,0,227,192,0,0,0,155,0,0,56,99
54,2020-02-25,0,0,380,0,0,0,189,191,0,0,0,122,0,0,55,67
